% Model,LightTouch_Unshielded.mph
% Version,COMSOL 6.2.0.290
% Date,"Jun 17 2025, 13:13"
% Table,Table 1 - Global Evaluation 1
% Position (mm),Current (A),"Electromagnetic force, z component (N)"
0,0,-0.7804693604923614
0,0.1,-0.7706351536607531
0,0.2,-0.76050772272091
0,0.30000000000000004,-0.7498116351564671
0,0.4,-0.7383486006601937
0,0.5,-0.7259410839741002
0,0.6000000000000001,-0.7121294542725796
0,0.7000000000000001,-0.6965815230822726
0,0.8,-0.6792684725358099
0,0.9,-0.6600335666754855
0,1,-0.6386426950135338
0,1.1,-0.6151233555340425
0,1.2000000000000002,-0.5894484632536254
0,1.3,-0.5615815192315581
0,1.4000000000000001,-0.5314592307113134
0,1.5,-0.49900542072633336
0,1.6,-0.4639880436900207
0,1.7000000000000002,-0.4260623805935173
0,1.8,-0.3865289749236456
0,1.9000000000000001,-0.347169658761683
0,2,-0.3105649187982004
0,2.1,-0.2777407459005776
0,2.2,-0.24927070294996795
0,2.3000000000000003,-0.22274234150301153
0,2.4000000000000004,-0.19742288772482752
0,2.5,-0.1730351371926307
0,2.6,-0.14940593321873724
0,2.7,-0.12642812942210746
0,2.8000000000000003,-0.10402003118464737
0,2.9000000000000004,-0.08210438238330636
0,3,-0.06065481295077846
0,3.1,-0.03959490009665545
0,3.2,-0.018923643887944597
0,3.3000000000000003,0.0013745715197965303
0,3.4000000000000004,0.02133615466441574
0,3.5,0.040977423395586354
0,3.6,0.060325944928249164
0,3.7,0.07940097445479227
0,3.8000000000000003,0.09823963815858039
0,3.9000000000000004,0.11682242216536604
0,4,0.1352068906754904
0,4.1000000000000005,0.15334616908422616
0,4.2,0.17130152067544985
0,4.3,0.1890746888043941
0,4.4,0.2066878753097452
0,4.5,0.2241540042640625
0,4.6000000000000005,0.24146725066406155
0.25,0,-1.2233863371435723
0.25,0.1,-1.213670561310626
0.25,0.2,-1.2032106644947946
0.25,0.30000000000000004,-1.191787428657966
0.25,0.4,-1.1788258378868695
0.25,0.5,-1.163883311691343
0.25,0.6000000000000001,-1.1462496315104524
0.25,0.7000000000000001,-1.125558663652431
0.25,0.8,-1.101450240685367
0.25,0.9,-1.0735399523710754
0.25,1,-1.0407979800361904
0.25,1.1,-1.0040659623166606
0.25,1.2000000000000002,-0.9651831896399085
0.25,1.3,-0.9251814008060462
0.25,1.4000000000000001,-0.8845065271338852
0.25,1.5,-0.8435257743160846
0.25,1.6,-0.8028206069228813
0.25,1.7000000000000002,-0.7637600123533255
0.25,1.8,-0.7288002364084228
0.25,1.9000000000000001,-0.6983394869262405
0.25,2,-0.6717021271874609
0.25,2.1,-0.646795644783918
0.25,2.2,-0.6230821324900987
0.25,2.3000000000000003,-0.6002292282247434
0.25,2.4000000000000004,-0.5783833375782614
0.25,2.5,-0.5571178771346275
0.25,2.6,-0.5364549438936106
0.25,2.7,-0.5163195778622806
0.25,2.8000000000000003,-0.49665574499007825
0.25,2.9000000000000004,-0.4774298482243599
0.25,3,-0.4586057340099642
0.25,3.1,-0.4401578920362258
0.25,3.2,-0.42208400709105387
0.25,3.3000000000000003,-0.40435660111546023
0.25,3.4000000000000004,-0.38695647516741105
0.25,3.5,-0.3698371697802638
0.25,3.6,-0.35299736069001686
0.25,3.7,-0.33638034031543956
0.25,3.8000000000000003,-0.32000567727692497
0.25,3.9000000000000004,-0.30382697354280386
0.25,4,-0.2878590498751824
0.25,4.1000000000000005,-0.2720839702770833
0.25,4.2,-0.25645322183568947
0.25,4.3,-0.24097128629310396
0.25,4.4,-0.22563702158118934
0.25,4.5,-0.210440264125556
0.25,4.6000000000000005,-0.19535776941943894
0.5,0,-0.8861650011453021
0.5,0.1,-0.8781097000641686
0.5,0.2,-0.8690036649351924
0.5,0.30000000000000004,-0.8581476010499937
0.5,0.4,-0.8443678163960959
0.5,0.5,-0.8260410092177299
0.5,0.6000000000000001,-0.8009765558505084
0.5,0.7000000000000001,-0.7711885893577417
0.5,0.8,-0.7388241497970728
0.5,0.9,-0.7051639208739965
0.5,1,-0.6707644881938237
0.5,1.1,-0.6357873895162998
0.5,1.2000000000000002,-0.6004024859585333
0.5,1.3,-0.5648453320491446
0.5,1.4000000000000001,-0.5296033230178079
0.5,1.5,-0.49611628059584323
0.5,1.6,-0.46655882044631974
0.5,1.7000000000000002,-0.4411252886233066
0.5,1.8,-0.41922086046152873
0.5,1.9000000000000001,-0.3988966504981473
0.5,2,-0.3797368630199056
0.5,2.1,-0.36143141165600096
0.5,2.2,-0.3438877940300966
0.5,2.3000000000000003,-0.3269526368358033
0.5,2.4000000000000004,-0.31056078682090765
0.5,2.5,-0.29465693683440547
0.5,2.6,-0.2791699111899267
0.5,2.7,-0.26407905002285254
0.5,2.8000000000000003,-0.24933030369655979
0.5,2.9000000000000004,-0.2349082211833094
0.5,3,-0.22079622415345607
0.5,3.1,-0.20697384753641507
0.5,3.2,-0.19342112326046995
0.5,3.3000000000000003,-0.18012202706090719
0.5,3.4000000000000004,-0.167040384394559
0.5,3.5,-0.15419146026846245
0.5,3.6,-0.14152686961904257
0.5,3.7,-0.12902879757558888
0.5,3.8000000000000003,-0.11669486833126107
0.5,3.9000000000000004,-0.10451853939959638
0.5,4,-0.09236266968518161
0.5,4.1000000000000005,-0.08052077215238065
0.5,4.2,-0.06874830128343708
0.5,4.3,-0.05705336972775953
0.5,4.4,-0.04544565229797594
0.5,4.5,-0.03393178172526526
0.5,4.6000000000000005,-0.022514018908476034
0.75,0,-0.6353665155386485
0.75,0.1,-0.6305655091833042
0.75,0.2,-0.6240088810378513
0.75,0.30000000000000004,-0.6113840783316067
0.75,0.4,-0.5906197000616097
0.75,0.5,-0.5642528178747221
0.75,0.6000000000000001,-0.5358399939962107
0.75,0.7000000000000001,-0.5066051533817049
0.75,0.8,-0.476952057051152
0.75,0.9,-0.44703955413853086
0.75,1,-0.4168763577861297
0.75,1.1,-0.3865644897881228
0.75,1.2000000000000002,-0.35641145198234453
0.75,1.3,-0.32736660958429004
0.75,1.4000000000000001,-0.3015766644272568
0.75,1.5,-0.27939003579586574
0.75,1.6,-0.26096915844919993
0.75,1.7000000000000002,-0.24428033097698526
0.75,1.8,-0.2287270325266249
0.75,1.9000000000000001,-0.21402378593060728
0.75,2,-0.20002108751897874
0.75,2.1,-0.18658944355129956
0.75,2.2,-0.173638031995562
0.75,2.3000000000000003,-0.16112130798552238
0.75,2.4000000000000004,-0.14897443393117393
0.75,2.5,-0.1371604626257738
0.75,2.6,-0.12564591042153286
0.75,2.7,-0.11440597015701869
0.75,2.8000000000000003,-0.10341625546276394
0.75,2.9000000000000004,-0.09267321110970506
0.75,3,-0.08215085671686864
0.75,3.1,-0.07184259769682973
0.75,3.2,-0.06172409139118929
0.75,3.3000000000000003,-0.05177475948178679
0.75,3.4000000000000004,-0.041991498998366426
0.75,3.5,-0.032345173700975054
0.75,3.6,-0.022817912016572794
0.75,3.7,-0.013419453024412963
0.75,3.8000000000000003,-0.0041361373542519175
0.75,3.9000000000000004,0.005065920769582977
0.75,4,0.014174279589638824
0.75,4.1000000000000005,0.02319702866607202
0.75,4.2,0.032142261486882116
0.75,4.3,0.04101157875639788
0.75,4.4,0.0498077989738885
0.75,4.5,0.058542636745082595
0.75,4.6000000000000005,0.06723841249948682
1,0,-0.43201571347671835
1,0.1,-0.4282032769395948
1,0.2,-0.42179571380743863
1,0.30000000000000004,-0.4108100656705206
1,0.4,-0.39373376547991945
1,0.5,-0.37184459808608494
1,0.6000000000000001,-0.3471233446458556
1,0.7000000000000001,-0.32176603926747105
1,0.8,-0.29616976404531414
1,0.9,-0.27044852964064914
1,1,-0.24483301980969457
1,1.1,-0.2198277222458663
1,1.2000000000000002,-0.19667267622770065
1,1.3,-0.17699492585116783
1,1.4000000000000001,-0.16055514526705844
1,1.5,-0.14669277856151713
1,1.6,-0.13403963490873944
1,1.7000000000000002,-0.12223757446977221
1,1.8,-0.11109815565396565
1,1.9000000000000001,-0.1004941037648582
1,2,-0.09034166358974283
1,2.1,-0.08057194060123622
1,2.2,-0.07112763621877212
1,2.3000000000000003,-0.061963394999250285
1,2.4000000000000004,-0.05305180548723195
1,2.5,-0.04435258559088518
1,2.6,-0.03585370032994346
1,2.7,-0.02753325941046961
1,2.8000000000000003,-0.019397272014373884
1,2.9000000000000004,-0.011421783842962871
1,3,-0.0036088237276299586
1,3.1,0.004066673404738881
1,3.2,0.011614231556212334
1,3.3000000000000003,0.019047742063093002
1,3.4000000000000004,0.026386102038614356
1,3.5,0.03363728898878172
1,3.6,0.040809039680439356
1,3.7,0.04790701558249101
1,3.8000000000000003,0.05494435067841949
1,3.9000000000000004,0.06191772685997389
1,4,0.06883478469127943
1,4.1000000000000005,0.07570126539046237
1,4.2,0.08251571336478702
1,4.3,0.08928041895444702
1,4.4,0.09599854001829258
1,4.5,0.10267588672893534
1,4.6000000000000005,0.1093133018143134
1.25,0,-0.2915369156626249
1.25,0.1,-0.2869980001009029
1.25,0.2,-0.279514158360893
1.25,0.30000000000000004,-0.26763534723047555
1.25,0.4,-0.25347470720341414
1.25,0.5,-0.2369165356639723
1.25,0.6000000000000001,-0.21758942379112442
1.25,0.7000000000000001,-0.19653781746087978
1.25,0.8,-0.17525171730601405
1.25,0.9,-0.15412124347737954
1.25,1,-0.13369565995963986
1.25,1.1,-0.11532143929056898
1.25,1.2000000000000002,-0.10001727284368034
1.25,1.3,-0.08754632829930364
1.25,1.4000000000000001,-0.07704763335869784
1.25,1.5,-0.06751184290495042
1.25,1.6,-0.058662925739937026
1.25,1.7000000000000002,-0.050330690629193514
1.25,1.8,-0.042416458204795074
1.25,1.9000000000000001,-0.03483454107674026
1.25,2,-0.027532094975268314
1.25,2.1,-0.020463982313690225
1.25,2.2,-0.013594503221009031
1.25,2.3000000000000003,-0.00689535368632248
1.25,2.4000000000000004,-3.3985448025647055E-4
1.25,2.5,0.006080418284492219
1.25,2.6,0.012383444077538771
1.25,2.7,0.018559236982775822
1.25,2.8000000000000003,0.02462521755119236
1.25,2.9000000000000004,0.030577807287309286
1.25,3,0.036441323109606814
1.25,3.1,0.04222181700626704
1.25,3.2,0.04792998369848331
1.25,3.3000000000000003,0.05357887460519318
1.25,3.4000000000000004,0.05917591408467607
1.25,3.5,0.06472291950365056
1.25,3.6,0.07022521180182532
1.25,3.7,0.07568651330947689
1.25,3.8000000000000003,0.08111093651625946
1.25,3.9000000000000004,0.08649999396434448
1.25,4,0.09185741437298402
1.25,4.1000000000000005,0.09718371866783047
1.25,4.2,0.10248069792635948
1.25,4.3,0.10774994775762266
1.25,4.4,0.11299406816514601
1.25,4.5,0.11821461673243476
1.25,4.6000000000000005,0.12341263929587394
1.5,0,-0.19942415959073442
1.5,0.1,-0.1941450327362615
1.5,0.2,-0.18527978229332528
1.5,0.30000000000000004,-0.17343094285264538
1.5,0.4,-0.16068126114885706
1.5,0.5,-0.14723671656442183
1.5,0.6000000000000001,-0.13211797534626354
1.5,0.7000000000000001,-0.11530605834909241
1.5,0.8,-0.0981998951932079
1.5,0.9,-0.08161453281010597
1.5,1,-0.06672540882247445
1.5,1.1,-0.05448135138054649
1.5,1.2000000000000002,-0.04456251999782987
1.5,1.3,-0.03638922717851513
1.5,1.4000000000000001,-0.029049060923807643
1.5,1.5,-0.022278909793038412
1.5,1.6,-0.015929445139865262
1.5,1.7000000000000002,-0.009902985746858245
1.5,1.8,-0.004129330422417761
1.5,1.9000000000000001,0.0014345747056454302
1.5,2,0.006832964333496295
1.5,2.1,0.012095761787664382
1.5,2.2,0.017241408908605566
1.5,2.3000000000000003,0.022291722375932993
1.5,2.4000000000000004,0.027255279646017705
1.5,2.5,0.03214064211864688
1.5,2.6,0.036946636110564215
1.5,2.7,0.04167777648430065
1.5,2.8000000000000003,0.046338267189994106
1.5,2.9000000000000004,0.050937398183721457
1.5,3,0.05548764714520899
1.5,3.1,0.059990167685029266
1.5,3.2,0.06445379005982778
1.5,3.3000000000000003,0.06888322480310692
1.5,3.4000000000000004,0.07328183764505118
1.5,3.5,0.07765086966404104
1.5,3.6,0.08199380523132761
1.5,3.7,0.0863145734518176
1.5,3.8000000000000003,0.09061474223300336
1.5,3.9000000000000004,0.09489534465726401
1.5,4,0.09915586485215208
1.5,4.1000000000000005,0.10339812353069625
1.5,4.2,0.10762309810901541
1.5,4.3,0.11183164445001152
1.5,4.4,0.11602554971605565
1.5,4.5,0.12020599544728114
1.5,4.6000000000000005,0.12437203923684982
1.75,0,-0.1406212015933851
1.75,0.1,-0.13467402137120876
1.75,0.2,-0.12505976470320812
1.75,0.30000000000000004,-0.11383297721824906
1.75,0.4,-0.10228769901074843
1.75,0.5,-0.09053224903437
1.75,0.6000000000000001,-0.0779170960524182
1.75,0.7000000000000001,-0.06448931169110499
1.75,0.8,-0.050978934229196804
1.75,0.9,-0.038542901030591124
1.75,1,-0.028384746147024
1.75,1.1,-0.020095013812449533
1.75,1.2000000000000002,-0.01353947953997897
1.75,1.3,-0.00774994868522055
1.75,1.4000000000000001,-0.0024489285098642666
1.75,1.5,0.0025119223638692
1.75,1.6,0.007213540498265425
1.75,1.7000000000000002,0.011720764646423455
1.75,1.8,0.016075388220823723
1.75,1.9000000000000001,0.020310664202396037
1.75,2,0.024450584745086566
1.75,2.1,0.028509785202409682
1.75,2.2,0.03250198186454651
1.75,2.3000000000000003,0.03643867760425026
1.75,2.4000000000000004,0.04032249588900486
1.75,2.5,0.04416385300994783
1.75,2.6,0.04795273805381607
1.75,2.7,0.051699910091647386
1.75,2.8000000000000003,0.05539799441785066
1.75,2.9000000000000004,0.059062496611477736
1.75,3,0.06269210229124375
1.75,3.1,0.06629288529386342
1.75,3.2,0.06987111771491034
1.75,3.3000000000000003,0.07342897481079565
1.75,3.4000000000000004,0.07696673661469705
1.75,3.5,0.08048709894492297
1.75,3.6,0.08399155277169973
1.75,3.7,0.08748203872053326
1.75,3.8000000000000003,0.09095956126284088
1.75,3.9000000000000004,0.09442448356791541
1.75,4,0.09787796757488676
1.75,4.1000000000000005,0.10132047289722507
1.75,4.2,0.1047526165708142
1.75,4.3,0.10817505923274892
1.75,4.4,0.1115883932968498
1.75,4.5,0.11499360903715967
1.75,4.6000000000000005,0.11838965734313252
2,0,-0.10193606241125512
2,0.1,-0.09516397544272043
2,0.2,-0.08561917285646375
2,0.30000000000000004,-0.07526892230000212
2,0.4,-0.06483649002193602
2,0.5,-0.05430868295217101
2,0.6000000000000001,-0.043468650974363775
2,0.7000000000000001,-0.03248313989753241
2,0.8,-0.021982570394143284
2,0.9,-0.013165208118712496
2,1,-0.0060111915870104
2,1.1,-4.879141638565274E-4
2,1.2000000000000002,0.004197376748180547
2,1.3,0.008440476881259946
2,1.4000000000000001,0.012387630871842225
2,1.5,0.016129207569681208
2,1.6,0.019715317042162374
2,1.7000000000000002,0.02319182529549122
2,1.8,0.026584065539368738
2,1.9000000000000001,0.02990626281869817
2,2,0.03317487693387516
2,2.1,0.03639808225992893
2,2.2,0.03958894159467986
2,2.3000000000000003,0.042750140891226376
2,2.4000000000000004,0.04588573980969353
2,2.5,0.04898923762384674
2,2.6,0.05206182214564027
2,2.7,0.05509768744916776
2,2.8000000000000003,0.05810526048277386
2,2.9000000000000004,0.06108917273426468
2,3,0.06404861986762649
2,3.1,0.06698919330761327
2,3.2,0.06991387210909931
2,3.3000000000000003,0.07282367248943852
2,3.4000000000000004,0.07572081180351463
2,3.5,0.07860663225622033
2,3.6,0.08148270188976799
2,3.7,0.08434954443986709
2,3.8000000000000003,0.08720734684683079
2,3.9000000000000004,0.09005663650821241
2,4,0.09289868942661071
2,4.1000000000000005,0.0957338366538849
2,4.2,0.09856269629145674
2,4.3,0.10138644539868542
2,4.4,0.10420525078036537
2,4.5,0.10701901407572226
2,4.6000000000000005,0.10982776667044723
2.2500000000000004,0,-0.0748348868618184
2.2500000000000004,0.1,-0.06755266355589656
2.2500000000000004,0.2,-0.05851567348598343
2.2500000000000004,0.30000000000000004,-0.04910609721910428
2.2500000000000004,0.4,-0.03969778206836806
2.2500000000000004,0.5,-0.030229393409943087
2.2500000000000004,0.6000000000000001,-0.020784351808050043
2.2500000000000004,0.7000000000000001,-0.011757058274500565
2.2500000000000004,0.8,-0.003784539175389451
2.2500000000000004,0.9,0.0025077218770877836
2.2500000000000004,1,0.00753419869979546
2.2500000000000004,1.1,0.011460707986230365
2.2500000000000004,1.2000000000000002,0.014938478623312662
2.2500000000000004,1.3,0.018142262548892264
2.2500000000000004,1.4000000000000001,0.02116962155459625
2.2500000000000004,1.5,0.02407182993574033
2.2500000000000004,1.6,0.026888659170045497
2.2500000000000004,1.7000000000000002,0.029644302713494455
2.2500000000000004,1.8,0.032350050442301714
2.2500000000000004,1.9000000000000001,0.03502062298130041
2.2500000000000004,2,0.037665810798783075
2.2500000000000004,2.1,0.04029135193579433
2.2500000000000004,2.2,0.04290351495879306
2.2500000000000004,2.3000000000000003,0.04549804118085349
2.2500000000000004,2.4000000000000004,0.04807884445352802
2.2500000000000004,2.5,0.05063289776425859
2.2500000000000004,2.6,0.05316660087269954
2.2500000000000004,2.7,0.05567138223262087
2.2500000000000004,2.8000000000000003,0.05815731789941632
2.2500000000000004,2.9000000000000004,0.060622634456192336
2.2500000000000004,3,0.0630724280110867
2.2500000000000004,3.1,0.06550958782465482
2.2500000000000004,3.2,0.06793595335680036
2.2500000000000004,3.3000000000000003,0.07035137259914588
2.2500000000000004,3.4000000000000004,0.07275782702230263
2.2500000000000004,3.5,0.07515677520668249
2.2500000000000004,3.6,0.07754904920192773
2.2500000000000004,3.7,0.07993530460131013
2.2500000000000004,3.8000000000000003,0.0823152161842749
2.2500000000000004,3.9000000000000004,0.08468964008170035
2.2500000000000004,4,0.0870592759698465
2.2500000000000004,4.1000000000000005,0.08942511308526989
2.2500000000000004,4.2,0.09178733820298292
2.2500000000000004,4.3,0.09414612300203022
2.2500000000000004,4.4,0.09650189931315165
2.2500000000000004,4.5,0.09885422941190043
2.2500000000000004,4.6000000000000005,0.10120340706636863
2.5,0,-0.05598571020742887
2.5,0.1,-0.04867322457529334
2.5,0.2,-0.04033073350379532
2.5,0.30000000000000004,-0.03183051684673637
2.5,0.4,-0.02334621467630296
2.5,0.5,-0.014840146155371159
2.5,0.6000000000000001,-0.006606434193471222
2.5,0.7000000000000001,7.954497407761212E-4
2.5,0.8,0.006745545230183406
2.5,0.9,0.011423310194259644
2.5,1,0.014978043389321984
2.5,1.1,0.017919739025678692
2.5,1.2000000000000002,0.02058287815093652
2.5,1.3,0.023076015993740984
2.5,1.4000000000000001,0.02546228419216836
2.5,1.5,0.027775648324119863
2.5,1.6,0.030044536869708857
2.5,1.7000000000000002,0.03227706240319425
2.5,1.8,0.03448673332538524
2.5,1.9000000000000001,0.03668302840929617
2.5,2,0.038868598111813514
2.5,2.1,0.041047330077107584
2.5,2.2,0.04321960901994824
2.5,2.3000000000000003,0.04538325037664422
2.5,2.4000000000000004,0.04753470710930439
2.5,2.5,0.04966670073207117
2.5,2.6,0.051778940386442505
2.5,2.7,0.053871344728408155
2.5,2.8000000000000003,0.055950310104191554
2.5,2.9000000000000004,0.058013628097041504
2.5,3,0.060065744640278904
2.5,3.1,0.06210923831206272
2.5,3.2,0.06414485161911643
2.5,3.3000000000000003,0.06617304117305309
2.5,3.4000000000000004,0.06819531466803981
2.5,3.5,0.0702125610713229
2.5,3.6,0.07222565544938014
2.5,3.7,0.07423452036394501
2.5,3.8000000000000003,0.0762390689483356
2.5,3.9000000000000004,0.07824003075869379
2.5,4,0.08023818417770051
2.5,4.1000000000000005,0.0822336700107803
2.5,4.2,0.084227167675673
2.5,4.3,0.08621881510840533
2.5,4.4,0.08820835686636941
2.5,4.5,0.09019576766862027
2.5,4.6000000000000005,0.09218182051651357
2.75,0,-0.04283551071090136
2.75,0.1,-0.03584377217357769
2.75,0.2,-0.028232980195720715
2.75,0.30000000000000004,-0.020577883289567635
2.75,0.4,-0.01292715655424313
2.75,0.5,-0.005305930105812789
2.75,0.6000000000000001,0.0018254705075125013
2.75,0.7000000000000001,0.0078244790940433
2.75,0.8,0.012312917229994173
2.75,0.9,0.015856691636982716
2.75,1,0.01849089501729344
2.75,1.1,0.020772601261971575
2.75,1.2000000000000002,0.02287291996642338
2.75,1.3,0.024867459093514132
2.75,1.4000000000000001,0.026797669526648006
2.75,1.5,0.028686598042895646
2.75,1.6,0.03055077493527005
2.75,1.7000000000000002,0.03239924246578815
2.75,1.8,0.034240008051667034
2.75,1.9000000000000001,0.036077137443017195
2.75,2,0.03791036490653228
2.75,2.1,0.03974355194364093
2.75,2.2,0.04157235331764167
2.75,2.3000000000000003,0.04339685920478076
2.75,2.4000000000000004,0.04520711855366785
2.75,2.5,0.04700542822815234
2.75,2.6,0.04878438414627363
2.75,2.7,0.050550605890229715
2.75,2.8000000000000003,0.05230536997045036
2.75,2.9000000000000004,0.05404861580898955
2.75,3,0.05578455854619443
2.75,3.1,0.05751469800238142
2.75,3.2,0.059238807122767446
2.75,3.3000000000000003,0.06095840821444025
2.75,3.4000000000000004,0.06267429454670743
2.75,3.5,0.0643867977241874
2.75,3.6,0.06609648304241603
2.75,3.7,0.0678030249155198
2.75,3.8000000000000003,0.06950700369118379
2.75,3.9000000000000004,0.07120875521597424
2.75,4,0.07290880862880628
2.75,4.1000000000000005,0.07460766869715063
2.75,4.2,0.07630541629790855
2.75,4.3,0.07800224101312338
2.75,4.4,0.07969755002312154
2.75,4.5,0.08139156948191649
2.75,4.6000000000000005,0.08308465725304379
3,0,-0.033964371403545586
3,0.1,-0.027421298825517106
3,0.2,-0.020531108295282742
3,0.30000000000000004,-0.01364268687063518
3,0.4,-0.006744122073352555
3,0.5,6.19709865785368E-5
3,0.6000000000000001,0.006189627212486867
3,0.7000000000000001,0.010995961112622313
3,0.8,0.014487085785201751
3,0.9,0.017189388342028773
3,1,0.019243073787501095
3,1.1,0.021067378938574906
3,1.2000000000000002,0.02276908296989487
3,1.3,0.024405450585038055
3,1.4000000000000001,0.026001006787140513
3,1.5,0.027576131335658605
3,1.6,0.029139798207517425
3,1.7000000000000002,0.030697705252851197
3,1.8,0.032254523744879145
3,1.9000000000000001,0.03381143625258436
3,2,0.035368641844133186
3,2.1,0.03692755935304096
3,2.2,0.038482277724126435
3,2.3000000000000003,0.040035072414117745
3,2.4000000000000004,0.04157381747810425
3,2.5,0.043102850523751735
3,2.6,0.04461547112072443
3,2.7,0.046119583308377905
3,2.8000000000000003,0.04761342083717319
3,2.9000000000000004,0.049099839288234755
3,3,0.050581361809745075
3,3.1,0.0520589151986367
