% Model,LightTouch_Unshielded.mph
3,3.2,0.053532032592989394
3,3.3000000000000003,0.05500229603901535
3,3.4000000000000004,0.05646994721368629
3,3.5,0.057935496914538864
3,3.6,0.059399405920318685
3,3.7,0.06086122481519376
3,3.8000000000000003,0.06232148210118229
3,3.9000000000000004,0.06378068248385912
3,4,0.06523906425501416
3,4.1000000000000005,0.06669683162644757
3,4.2,0.06815394195521657
3,4.3,0.06961069381021334
3,4.4,0.07106628107264377
3,4.5,0.07252104410899483
3,4.6000000000000005,0.07397524276511289
3.2500000000000004,0,-0.02583351032334434
3.2500000000000004,0.1,-0.019805415555199005
3.2500000000000004,0.2,-0.013584168565742573
3.2500000000000004,0.30000000000000004,-0.007379510612175608
3.2500000000000004,0.4,-0.0011619342859957183
3.2500000000000004,0.5,0.004889956983066006
3.2500000000000004,0.6000000000000001,0.010137821292504413
3.2500000000000004,0.7000000000000001,0.013958918469567209
3.2500000000000004,0.8,0.016763749006590938
3.2500000000000004,0.9,0.01885008024080624
3.2500000000000004,1,0.02050471064546128
3.2500000000000004,1.1,0.02199896810755491
3.2500000000000004,1.2000000000000002,0.023411461170415815
3.2500000000000004,1.3,0.024782194952592457
3.2500000000000004,1.4000000000000001,0.026128681956583473
3.2500000000000004,1.5,0.02746495094623976
3.2500000000000004,1.6,0.028797625622393293
3.2500000000000004,1.7000000000000002,0.030128508274956584
3.2500000000000004,1.8,0.031461311544964066
3.2500000000000004,1.9000000000000001,0.03279548330380899
3.2500000000000004,2,0.0341312096234316
3.2500000000000004,2.1,0.035468482765354734
3.2500000000000004,2.2,0.03680332697437946
3.2500000000000004,2.3000000000000003,0.03813489581548357
3.2500000000000004,2.4000000000000004,0.03945469755228167
3.2500000000000004,2.5,0.04076491851788989
3.2500000000000004,2.6,0.04206259465348382
3.2500000000000004,2.7,0.043353669689596905
3.2500000000000004,2.8000000000000003,0.04463639469552399
3.2500000000000004,2.9000000000000004,0.04591412084820248
3.2500000000000004,3,0.04718822412267665
3.2500000000000004,3.1,0.04845947042192956
3.2500000000000004,3.2,0.04972798901033315
3.2500000000000004,3.3000000000000003,0.0509943207601387
3.2500000000000004,3.4000000000000004,0.052259111065920766
3.2500000000000004,3.5,0.05352283355086314
3.2500000000000004,3.6,0.05478550371314899
3.2500000000000004,3.7,0.05604677104576805
3.2500000000000004,3.8000000000000003,0.05730739485038545
3.2500000000000004,3.9000000000000004,0.05856756868097575
3.2500000000000004,4,0.059827397983023764
3.2500000000000004,4.1000000000000005,0.06108690994527673
3.2500000000000004,4.2,0.06234640455006575
3.2500000000000004,4.3,0.06360530134593385
3.2500000000000004,4.4,0.06486345325373088
3.2500000000000004,4.5,0.06612116811251487
3.2500000000000004,4.6000000000000005,0.06737871193746536
3.5,0,-0.02094360342004973
3.5,0.1,-0.015439864455864646
3.5,0.2,-0.009829945829253197
3.5,0.30000000000000004,-0.004235359923925342
3.5,0.4,0.0013650902062501253
3.5,0.5,0.0067343421429281475
3.5,0.6000000000000001,0.011182271081376044
3.5,0.7000000000000001,0.014247090460736269
3.5,0.8,0.016546419067697483
3.5,0.9,0.01819168382334167
3.5,1,0.01955443925434944
3.5,1.1,0.020805206002936522
3.5,1.2000000000000002,0.021999921877896515
3.5,1.3,0.023168279748609587
3.5,1.4000000000000001,0.024322732931849063
3.5,1.5,0.02547315094849226
3.5,1.6,0.02662209265215884
3.5,1.7000000000000002,0.027771669261103256
3.5,1.8,0.02892406447950118
3.5,1.9000000000000001,0.030077435106444894
3.5,2,0.03123326493833433
3.5,2.1,0.03239000002522524
3.5,2.2,0.03354508195657321
3.5,2.3000000000000003,0.03469507323649187
3.5,2.4000000000000004,0.03583621256757819
3.5,2.5,0.03696703437908956
3.5,2.6,0.038088719901010135
3.5,2.7,0.03920505782558263
3.5,2.8000000000000003,0.04031478992758931
3.5,2.9000000000000004,0.04142082076960881
3.5,3,0.042524451311443036
3.5,3.1,0.04362569935541685
3.5,3.2,0.04472510869687356
3.5,3.3000000000000003,0.045823262513569954
3.5,3.4000000000000004,0.04692067532904464
3.5,3.5,0.04801742158981354
3.5,3.6,0.04911351936158308
3.5,3.7,0.05020900493317358
3.5,3.8000000000000003,0.05130423017449046
3.5,3.9000000000000004,0.05239916868002559
3.5,4,0.05349404337146627
3.5,4.1000000000000005,0.05458904340572436
3.5,4.2,0.05568404074144315
3.5,4.3,0.0567785358595458
3.5,4.4,0.05787259195167153
3.5,4.5,0.05896640691233442
3.5,4.6000000000000005,0.06006017395936363
3.75,0,-0.016761816166096143
3.75,0.1,-0.011749948299011192
3.75,0.2,-0.006690660282036978
3.75,0.30000000000000004,-0.0016399841928636232
3.75,0.4,0.003403082999633036
3.75,0.5,0.008150109158219069
3.75,0.6000000000000001,0.011904274306360929
3.75,0.7000000000000001,0.014393324984648912
3.75,0.8,0.016289784570518624
3.75,0.9,0.01762760110232902
3.75,1,0.01877185688623367
3.75,1.1,0.01983637564027172
3.75,1.2000000000000002,0.020863018219028445
3.75,1.3,0.02187320043352032
3.75,1.4000000000000001,0.02287536672812482
3.75,1.5,0.023876174894937107
3.75,1.6,0.0248763923123934
3.75,1.7000000000000002,0.025878129684604484
3.75,1.8,0.0268824386860227
3.75,1.9000000000000001,0.02788779167416651
3.75,2,0.02889582258514705
3.75,2.1,0.0299033982228209
3.75,2.2,0.0309103469991479
3.75,2.3000000000000003,0.03191026394288534
3.75,2.4000000000000004,0.03290378239558251
3.75,2.5,0.03388653621100426
3.75,2.6,0.034863174264535585
3.75,2.7,0.03583476696536688
3.75,2.8000000000000003,0.03680108089744595
3.75,2.9000000000000004,0.03776486335316172
3.75,3,0.03872702467560074
3.75,3.1,0.03968714144319801
3.75,3.2,0.040646095901598844
3.75,3.3000000000000003,0.04160439671212099
3.75,3.4000000000000004,0.042562261448912946
3.75,3.5,0.043519927654466335
3.75,3.6,0.04447720222488874
3.75,3.7,0.04543424792344604
3.75,3.8000000000000003,0.046391079600519844
3.75,3.9000000000000004,0.0473479741694351
3.75,4,0.048305089936049594
3.75,4.1000000000000005,0.049262313203158374
3.75,4.2,0.050219546906384985
3.75,4.3,0.051176360115830946
3.75,4.4,0.052133000602225095
3.75,4.5,0.053089499622187675
3.75,4.6000000000000005,0.054046052905173426
4,0,-0.013748848686681631
4,0.1,-0.009199789651443692
4,0.2,-0.0046331237010780206
4,0.30000000000000004,-6.660152641599414E-5
4,0.4,0.004474800746084987
4,0.5,0.008653595279029749
4,0.6000000000000001,0.011810484800655304
4,0.7000000000000001,0.013875942788946275
4,0.8,0.015445660882083958
4,0.9,0.01656215694151011
4,1,0.01753860833807116
4,1.1,0.018457801465254258
4,1.2000000000000002,0.01935138686609828
4,1.3,0.020234233502126983
4,1.4000000000000001,0.021112562089052343
4,1.5,0.021990536914587966
4,1.6,0.02286838770255163
4,1.7000000000000002,0.0237478004805138
4,1.8,0.02462933542071403
4,1.9000000000000001,0.025511870453059308
4,2,0.02639670753960492
4,2.1,0.027280396956557665
4,2.2,0.028163720358905853
4,2.3000000000000003,0.029038844032900555
4,2.4000000000000004,0.029908994009289102
4,2.5,0.030769162474496254
4,2.6,0.031624813295898266
4,2.7,0.032475623880207
4,2.8000000000000003,0.03332248746869625
4,2.9000000000000004,0.03416735657091978
4,3,0.0350110114661957
4,3.1,0.0358531979576942
4,3.2,0.03669452199813071
4,3.3000000000000003,0.03753562641429058
4,3.4000000000000004,0.03837650289271971
4,3.5,0.039217396832857916
4,3.6,0.04005803992642488
4,3.7,0.04089863192813143
4,3.8000000000000003,0.04173918956307046
4,3.9000000000000004,0.04257995128786487
4,4,0.04342091015853866
4,4.1000000000000005,0.044262047849164904
4,4.2,0.04510328176633909
4,4.3,0.045944145758638685
4,4.4,0.04678488582285806
4,4.5,0.04762562143107443
4,4.6000000000000005,0.04846636936464841
4.25,0,-0.011337935301830086
4.25,0.1,-0.007212139011217315
4.25,0.2,-0.0030850047028788924
4.25,0.30000000000000004,0.001048563733799812
4.25,0.4,0.005139368318345084
4.25,0.5,0.008811788892375239
4.25,0.6000000000000001,0.011465770251494744
4.25,0.7000000000000001,0.013208897276801029
4.25,0.8,0.014516188520894037
4.25,0.9,0.015462922342655294
4.25,1,0.01630776940378758
4.25,1.1,0.01710993797921075
4.25,1.2000000000000002,0.017895431248696112
4.25,1.3,0.018673433565114507
4.25,1.4000000000000001,0.019448650289872343
4.25,1.5,0.020224168405713998
4.25,1.6,0.02099948590653167
4.25,1.7000000000000002,0.021776376771006637
4.25,1.8,0.02255482105729385
4.25,1.9000000000000001,0.02333407802769053
4.25,2,0.02411526144705001
4.25,2.1,0.02489468471320674
4.25,2.2,0.025673481365523502
4.25,2.3000000000000003,0.02644428231949348
4.25,2.4000000000000004,0.027210288888140546
4.25,2.5,0.027967709635742962
4.25,2.6,0.02872149067021709
4.25,2.7,0.02947060507563736
4.25,2.8000000000000003,0.030216792972257434
4.25,2.9000000000000004,0.030961499278458825
4.25,3,0.03170514531057406
4.25,3.1,0.032447674232486075
4.25,3.2,0.03318976867775969
4.25,3.3000000000000003,0.03393164954684075
4.25,3.4000000000000004,0.034673610558632474
4.25,3.5,0.035415587385036654
4.25,3.6,0.036157402576196054
4.25,3.7,0.03689925027691993
4.25,3.8000000000000003,0.037641225266298484
4.25,3.9000000000000004,0.038383407905907045
4.25,4,0.03912579558021927
4.25,4.1000000000000005,0.03986837239268233
4.25,4.2,0.04061102035248682
4.25,4.3,0.04135343811420184
4.25,4.4,0.042095770359155446
4.25,4.5,0.0428380490315789
4.25,4.6000000000000005,0.043580369439964906
4.500000000000001,0,-0.009632672631754406
4.500000000000001,0.1,-0.005889949770656211
4.500000000000001,0.2,-0.002153685058739876
4.500000000000001,0.30000000000000004,0.001592030598931654
4.500000000000001,0.4,0.005274292373631492
4.500000000000001,0.5,0.008506844584014904
4.500000000000001,0.6000000000000001,0.010738396101968783
4.500000000000001,0.7000000000000001,0.012232083664723422
4.500000000000001,0.8,0.013325620083848161
4.500000000000001,0.9,0.01414010475008331
4.500000000000001,1,0.014878535504999228
4.500000000000001,1.1,0.015585228764814312
4.500000000000001,1.2000000000000002,0.01628089373175113
4.500000000000001,1.3,0.01697082873130727
4.500000000000001,1.4000000000000001,0.017659106276314434
4.500000000000001,1.5,0.01834777779903877
4.500000000000001,1.6,0.019036220861350872
4.500000000000001,1.7000000000000002,0.019726031706783543
4.500000000000001,1.8,0.020416999172175564
4.500000000000001,1.9000000000000001,0.021108615567771105
4.500000000000001,2,0.021801524715799374
4.500000000000001,2.1,0.022492560236566237
4.500000000000001,2.2,0.023182255064503023
4.500000000000001,2.3000000000000003,0.023864776544728166
4.500000000000001,2.4000000000000004,0.024542402007725974
4.500000000000001,2.5,0.025212642907928635
4.500000000000001,2.6,0.025879831435288943
4.500000000000001,2.7,0.026542825208283903
4.500000000000001,2.8000000000000003,0.027203477709375253
4.500000000000001,2.9000000000000004,0.02786296684924166
4.500000000000001,3,0.02852151389146892
4.500000000000001,3.1,0.029179277871327628
4.500000000000001,3.2,0.0298367329681231
4.500000000000001,3.3000000000000003,0.030494169918367182
4.500000000000001,3.4000000000000004,0.031151617386265314
4.500000000000001,3.5,0.03180931566009704
4.500000000000001,3.6,0.032466745579899606
4.500000000000001,3.7,0.033124281101861545
4.500000000000001,3.8000000000000003,0.03378200494887169
4.500000000000001,3.9000000000000004,0.03443995110969654
4.500000000000001,4,0.03509807426368193
4.500000000000001,4.1000000000000005,0.035756415400617116
4.500000000000001,4.2,0.03641476529353037
4.500000000000001,4.3,0.03707291650995228
4.500000000000001,4.4,0.03773102981122132
4.500000000000001,4.5,0.03838914436164052
4.500000000000001,4.6000000000000005,0.0390472135231912
4.75,0,-0.007406147949228897
4.75,0.1,-0.004008616394878041
4.75,0.2,-6.200222128604788E-4
4.75,0.30000000000000004,0.0027782142656641775
4.75,0.4,0.006091787992934809
4.75,0.5,0.008941677371267283
4.75,0.6000000000000001,0.010823698330779143
4.75,0.7000000000000001,0.012118916383774233
4.75,0.8,0.0130390752788613
4.75,0.9,0.013747528636210263
4.75,1,0.01439820908253285
4.75,1.1,0.015025700961238822
4.75,1.2000000000000002,0.015645335119795413
4.75,1.3,0.016260442000413315
4.75,1.4000000000000001,0.016874590687164813
4.75,1.5,0.01748891761804333
4.75,1.6,0.018103100469156634
4.75,1.7000000000000002,0.018718530110269395
4.75,1.8,0.019334447942116313
4.75,1.9000000000000001,0.01995102057801553
4.75,2,0.020568321701398308
4.75,2.1,0.021183780987466178
4.75,2.2,0.021797252112362622
4.75,2.3000000000000003,0.02240446306436416
4.75,2.4000000000000004,0.023006498483944662
4.75,2.5,0.02360235114996025
4.75,2.6,0.02419549397979854
4.75,2.7,0.024784748205691588
4.75,2.8000000000000003,0.02537239932722935
4.75,2.9000000000000004,0.025958913594486484
4.75,3,0.026544707619110784
4.75,3.1,0.027129870935346787
4.75,3.2,0.02771481241378633
4.75,3.3000000000000003,0.028299766264268042
4.75,3.4000000000000004,0.028884874768114823
4.75,3.5,0.029470055983803266
4.75,3.6,0.03005516460834437
4.75,3.7,0.030640332357281457
4.75,3.8000000000000003,0.03122565490731337
4.75,3.9000000000000004,0.03181123223311014
4.75,4,0.032396991006586946
4.75,4.1000000000000005,0.032982939135653255
4.75,4.2,0.033568830919560616
4.75,4.3,0.034154540273011805
4.75,4.4,0.034740214501714446
4.75,4.5,0.035325901124656535
4.75,4.6000000000000005,0.035911605081527076
5,0,-0.006704763922800632
5,0.1,-0.0036173171029967605
5,0.2,-5.388044760656924E-4
5,0.30000000000000004,0.002547997464053344
5,0.4,0.005534588938435845
5,0.5,0.008038476597571832
5,0.6000000000000001,0.00964174870809427
5,0.7000000000000001,0.010774627239960024
5,0.8,0.011555261011725309
5,0.9,0.012177118757315456
5,1,0.012754966316085742
5,1.1,0.013315220985519691
5,1.2000000000000002,0.013869873779304568
5,1.3,0.014420849224893123
5,1.4000000000000001,0.014971218570282174
5,1.5,0.015521550300358284
5,1.6,0.01607178349140944
5,1.7000000000000002,0.01662312692660184
5,1.8,0.017174473945966624
5,1.9000000000000001,0.0177264320521879
5,2,0.01827857764553337
5,2.1,0.018829149052133974
5,2.2,0.0193770456849379
5,2.3000000000000003,0.019919513133056725
5,2.4000000000000004,0.020456686186532756
5,2.5,0.020988733061666875
5,2.6,0.021518205949433156
5,2.7,0.022044338554999078
5,2.8000000000000003,0.022569088587484888
5,2.9000000000000004,0.02309294233590683
5,3,0.023616130032696324
5,3.1,0.024138817603492815
5,3.2,0.024661372931407268
5,3.3000000000000003,0.02518392491897041
5,3.4000000000000004,0.025706658151696357
5,3.5,0.026229462681651654
5,3.6,0.0267521776952777
5,3.7,0.027274939179219023
5,3.8000000000000003,0.027797914895279916
5,3.9000000000000004,0.028321062298686975
5,4,0.028844374393860714
5,4.1000000000000005,0.029367891661169796
5,4.2,0.029891282941329825
5,4.3,0.030414504007625243
5,4.4,0.03093770384016762
5,4.5,0.03146089689851405
5,4.6000000000000005,0.03198409638546669
5.25,0,-0.005409641483093445
5.25,0.1,-0.0026003747114344182
5.25,0.2,2.0103457872360745E-4
5.25,0.30000000000000004,0.0030082987331725335
5.25,0.4,0.005704652187941615
5.25,0.5,0.00790191971916108
5.25,0.6000000000000001,0.009280492370010138
5.25,0.7000000000000001,0.010274417302054206
5.25,0.8,0.010944197969554644
5.25,0.9,0.011494227593646902
5.25,1,0.012010285714492147
5.25,1.1,0.012513069682631403
5.25,1.2000000000000002,0.013011464826677976
5.25,1.3,0.013506876710193193
5.25,1.4000000000000001,0.014001908544174047
5.25,1.5,0.014496657726865956
5.25,1.6,0.014991349776086895
5.25,1.7000000000000002,0.015486964619874916
5.25,1.8,0.015982276479843592
5.25,1.9000000000000001,0.01647820831683123
5.25,2,0.016973823291165785
5.25,2.1,0.017468182255594628
5.25,2.2,0.017959135279042346
5.25,2.3000000000000003,0.01844559833932583
5.25,2.4000000000000004,0.01892661582800489
5.25,2.5,0.01940343540911826
5.25,2.6,0.019877775686849494
5.25,2.7,0.020349295636411403
5.25,2.8000000000000003,0.020819616058872586
5.25,2.9000000000000004,0.021289199731975444
5.25,3,0.02175808998102983
5.25,3.1,0.022226655941472075
5.25,3.2,0.02269507889495019
5.25,3.3000000000000003,0.023163553073171157
5.25,3.4000000000000004,0.023632179401318835
5.25,3.5,0.024100818134890335
5.25,3.6,0.02456936732665654
5.25,3.7,0.02503805350434999
5.25,3.8000000000000003,0.025506822108382024
5.25,3.9000000000000004,0.025975791155333217
5.25,4,0.026444910284010685
5.25,4.1000000000000005,0.02691414565172356
5.25,4.2,0.02738326838971228
5.25,4.3,0.027852233536422202
5.25,4.4,0.028321150027306938
5.25,4.5,0.028790071165329067
5.25,4.6000000000000005,0.029259017593041906
5.5,0,-0.00411944315788383
5.5,0.1,-0.0015598845862261385
5.5,0.2,9.935451685289768E-4
5.5,0.30000000000000004,0.0035499560537292983
5.5,0.4,0.005986391289752643
5.5,0.5,0.00791816801427867
5.5,0.6000000000000001,0.00911091981184496
5.5,0.7000000000000001,0.009985212976916957
5.5,0.8,0.01056664679501996
5.5,0.9,0.011056284872455044
5.5,1,0.011519435133399054
5.5,1.1,0.011972382511089905
5.5,1.2000000000000002,0.012421778295439596
5.5,1.3,0.012868739922914282
5.5,1.4000000000000001,0.013315373566654964
5.5,1.5,0.013761600044075964
5.5,1.6,0.01420780230922021
5.5,1.7000000000000002,0.01465465356858997
5.5,1.8,0.015101116182615296
5.5,1.9000000000000001,0.01554806688179135
5.5,2,0.01599441105388676
5.5,2.1,0.016439632688440817
5.5,2.2,0.016881058512651478
5.5,2.3000000000000003,0.017318724111024208
5.5,2.4000000000000004,0.017750895346580167
5.5,2.5,0.018179679725943827
5.5,2.6,0.018606077222526933
5.5,2.7,0.019030029510774437
5.5,2.8000000000000003,0.01945295025762505
5.5,2.9000000000000004,0.019875220746250734
5.5,3,0.020296880220823647
5.5,3.1,0.02071822868365093
5.5,3.2,0.021139500153863146
5.5,3.3000000000000003,0.02156081814593236
5.5,3.4000000000000004,0.021982242364304214
5.5,3.5,0.022403642792687417
5.5,3.6,0.022824998364576136
5.5,3.7,0.023246437976833623
5.5,3.8000000000000003,0.023667986367401715
5.5,3.9000000000000004,0.024089669227522533
5.5,4,0.02451146019386437
5.5,4.1000000000000005,0.02493340095852742
5.5,4.2,0.0253551365470554
5.5,4.3,0.02577675840007138
5.5,4.4,0.02619833866544416
5.5,4.5,0.026619888594070953
5.5,4.6000000000000005,0.027041465915483863
5.75,0,-0.004063583417186885
5.75,0.1,-0.0017280103417830804
5.75,0.2,6.03373828450402E-4
5.75,0.30000000000000004,0.002934477436155796
5.75,0.4,0.005135375861457356
5.75,0.5,0.006839032179997681
5.75,0.6000000000000001,0.007880024833752788
5.75,0.7000000000000001,0.008650697232415799
5.75,0.8,0.009160473676206399
5.75,0.9,0.00959878360979869
5.75,1,0.010016354584521384
5.75,1.1,0.010425811415040408
5.75,1.2000000000000002,0.010832333621530101
5.75,1.3,0.011236828895891015
5.75,1.4000000000000001,0.01164102619160427
5.75,1.5,0.012044712619873976
5.75,1.6,0.012448367079762112
5.75,1.7000000000000002,0.01285249650097269
5.75,1.8,0.01325619065082835
5.75,1.9000000000000001,0.013660238985410137
5.75,2,0.014063445857620779
5.75,2.1,0.014465621134186094
5.75,2.2,0.014863859273711224
5.75,2.3000000000000003,0.015258825663291679
5.75,2.4000000000000004,0.015648455984335362
5.75,2.5,0.016035319405130165
5.75,2.6,0.016419903594332617
5.75,2.7,0.016802289636875
5.75,2.8000000000000003,0.01718379593241999
5.75,2.9000000000000004,0.01756477193621435
5.75,3,0.017945151057875936
5.75,3.1,0.018325245719146597
5.75,3.2,0.018705333301683946
5.75,3.3000000000000003,0.019085396748153717
5.75,3.4000000000000004,0.01946559173277586
5.75,3.5,0.019845700917630386
5.75,3.6,0.0202257873893114
5.75,3.7,0.020605919991548264
5.75,3.8000000000000003,0.020986187369590466
5.75,3.9000000000000004,0.02136650759812475
5.75,4,0.021746961475864787
5.75,4.1000000000000005,0.02212748339229058
5.75,4.2,0.022507800020267886
5.75,4.3,0.022888021272038025
5.75,4.4,0.023268199617703256
5.75,4.5,0.023648339469800127
5.75,4.6000000000000005,0.024028473063697348
6,0,-0.003245278363171813
6,0.1,-0.0011108614650295265
6,0.2,0.0010213411893583426
6,0.30000000000000004,0.0031497987046468197
6,0.4,0.005139109805510076
6,0.5,0.006644380454319014
6,0.6000000000000001,0.007560761408647355
6,0.7000000000000001,0.008240905825891645
6,0.8,0.008692443108803264
6,0.9,0.00908665393135212
6,1,0.009464522311415691
6,1.1,0.009835785654404391
6,1.2000000000000002,0.010204538784870987
6,1.3,0.010571555587870467
6,1.4000000000000001,0.010938309075440324
6,1.5,0.011304485692858855
6,1.6,0.011670630250573308
6,1.7000000000000002,0.012037053332166857
6,1.8,0.012403006395634662
6,1.9000000000000001,0.012769298349753634
6,2,0.013134490334474664
6,2.1,0.013498829245972685
6,2.2,0.013859038875200883
6,2.3000000000000003,0.014216372116975698
6,2.4000000000000004,0.014568737417242981
6,2.5,0.01491873085842173
6,2.6,0.015266540971951457
6,2.7,0.015612488689002973
6,2.8000000000000003,0.01595758691550855
6,2.9000000000000004,0.016302244932697125
6,3,0.01664634577114417
6,3.1,0.016990189051630612
6,3.2,0.017334020447259773
6,3.3000000000000003,0.017677837417491737
6,3.4000000000000004,0.0180217553170708
6,3.5,0.018365541923752598
6,3.6,0.01870932125856885
6,3.7,0.019053143289203406
6,3.8000000000000003,0.019397062880253568
6,3.9000000000000004,0.01974102539823608
6,4,0.02008509530918831
6,4.1000000000000005,0.020429173680162272
6,4.2,0.020773072933327943
6,4.3,0.02111687760102647
6,4.4,0.0214606231956721
6,4.5,0.021804348741333555
6,4.6000000000000005,0.022148033768713
